SMILES,logk
CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,9.86923172
O=C(O)C1CCCCC1,7.72427587
C1=CCCCC1,8.612783857
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],9.178976947
CC(C)Nc1nc(N)nc(Cl)n1,8.982271233
CCNc1nc(N)nc(Cl)n1,9.301029996
CCNc1nc(N)nc(Cl)n1,9.301029996
CCSSCC,8.414973348
CCOCC,8.245512668
COC(=O)CC(=O)OC,6.463376953
CCCOCCC,8.342422681
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,9.716003344
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,9.08278537
CCO,7.633468456
CCO,7.792391689
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,9.041392685
C=O,7.427946747
O=CO,6.130333768
O=C(O)CO,6.62324929
O=C([O-])Cc1ccccc1C(=O)[O-],9.041392685
CC(C)Cc1ccc(C(C)C(=O)O)cc1,9.579783597
CC(C)c1ccc(NC(=O)N(C)C)cc1,9.831869774
CCCCCCCCO,7.505149978
O=C([O-])CC(O)C(=O)[O-],7.176091259
O=C(O)CC(O)C(=O)O,6.886490725
O=C([O-])CC(=O)[O-],6.740362689
Cc1cc(C)cc(C)c1,9.113943352
C=C(C)C(=O)O,9.041392685
O=C(O)c1cc(O)c(O)c(O)c1,7.041392685
CO,7.397940009
CO,7.228730073
CSCC[C@H](N)C(=O)O,9.041392685
Cc1ncc([N+](=O)[O-])n1CCO,9.437750563
COC(C)(C)C,7.495544338
C1CCCOCC1,8.342422681
C1CCOC1.C1CCOC1,7.858537198
O=C(O)c1ccc(Br)cc1,9.0
C1COCCO1,7.612783857
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],9.380963919
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.100370545
Oc1ccccc1,9.944482672
O=C([O-])c1ccc(O)cc1,9.397940009
COc1ccc(C(=O)O)cc1,9.544068044
CN(C)c1ccc(N=O)cc1,9.361727836
CCC1(c2ccccc2)C(=O)NCNC1=O,8.72427587
c1cnnnc1,9.505149978
CC(C)NCC(O)COc1cccc2ccccc12,9.680335513
Cc1ccc(C(=O)[O-])cc1,9.903469829
O=C([O-])c1cc(C(=O)[O-])c(C(=O)[O-])cc1C(=O)[O-],7.230448921
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,6.923761961
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,11.20411998
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,10.47712125
COc1cc(OC)nc(NS(=O)(=O)c2ccc(N)cc2)n1,9.886490725
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,9.921342203
O=C(O)C1=C/C(=N\Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)C=CC1=O,9.123851641
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,10.67302091
CC(C)(C)O,6.371873223
CC(C)(C)O,5.602059991
CO,5.959041392
C1CCOC1,8.380211242
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],9.222716471
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,9.547774705
